SIU;LINHA;SUBLINHA;PC; Endereço do Ponto; Nº Imóvel;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;Total geral;X;Y
10067;64;3;1;ANTONIO ABRAHAO CARAM, AVE;1000;;;;;;;1;;;;;;2;;;;;;;;;;;;3;607553.16;7803281.59
10067;67;1;1;ANTONIO ABRAHAO CARAM, AVE;1000;;;;;;;1;;;;;;;;;1;1;;;1;1;;;;6;607553.16;7803281.59
10067;504;1;1;ANTONIO ABRAHAO CARAM, AVE;1000;;;;;;1;;;3;;;;1;;;2;7;4;0;;;;;;18;607553.16;7803281.59
10067;506;2;1;ANTONIO ABRAHAO CARAM, AVE;1000;;;;;;;12;12;;2;2;;;2;3;;1;5;;;;;;;39;607553.16;7803281.59
10067;506;4;1;ANTONIO ABRAHAO CARAM, AVE;1000;;;;;;;;;;;;;;;;;;;3;;;;;;3;607553.16;7803281.59
10067;5106;1;2;ANTONIO ABRAHAO CARAM, AVE;1000;;;;;;;;2;;;;;;;1;1;;;1;;;;;;6;607553.16;7803281.59
10068;5106;1;1;ANTONIO ABRAHAO CARAM, AVE;1001;;;;;1;6;4;3;6;2;;3;7;1;2;2;10;9;4;4;2;;;;65;607625.66;7803279.36
10068;5106;2;1;ANTONIO ABRAHAO CARAM, AVE;1001;1;;;;;;;;;;;;;;;;;;;;;;;;1;607625.66;7803279.36
10070;702;1;1;JOAQUIM CLEMENTE, RUA;452;;;;;1;6;1;3;;2;;;;4;;1;3;;;;2;;;;25;610698.52;7808282.09
10071;705;6;1;SAO MIGUEL, RUA;119;;;;;;;;;;;;1;;;1;1;4;3;2;;;;;;12;608501.35;7805739.81
10073;4102;1;1;PRESIDENTE ANTONIO CARLOS, AVE;561;2;;;;;1;8;5;3;1;4;7;4;4;2;1;2;4;5;;6;;3;;62;610555.53;7798534.06
10073;4103;1;1;PRESIDENTE ANTONIO CARLOS, AVE;561;;;;;;;;;;1;;;2;;;;;2;;;;;;;5;610555.53;7798534.06
10073;4103;6;1;PRESIDENTE ANTONIO CARLOS, AVE;561;;;;;;;;1;;;;;;1;3;;;;;;1;;;;6;610555.53;7798534.06
10073;4106;1;1;PRESIDENTE ANTONIO CARLOS, AVE;561;;;;;;;4;;;;;1;2;;;1;;;;;2;;;;11;610555.53;7798534.06
